World Timestamp, Recording Timestamp, Sent Voltage, Velocity
03/02/2020 09:26:53.799,6.461,-2.981782,-21.05138
03/02/2020 09:26:53.810,6.473,-3.014365,-21.28141
03/02/2020 09:26:53.821,6.484,-3.046456,-21.50798
03/02/2020 09:26:53.833,6.496,-3.078339,-21.73307
03/02/2020 09:26:53.844,6.506,-3.110225,-21.95819
03/02/2020 09:26:53.855,6.517,-3.142242,-22.18423
03/02/2020 09:26:53.866,6.528,-3.174431,-22.41148
03/02/2020 09:26:53.877,6.539,-3.206753,-22.63968
03/02/2020 09:26:53.888,6.551,-3.239075,-22.86787
03/02/2020 09:26:53.899,6.562,-3.271191,-23.09461
03/02/2020 09:26:53.910,6.573,-3.302807,-23.31782
03/02/2020 09:26:53.921,6.584,-3.333532,-23.53474
03/02/2020 09:26:53.932,6.595,-3.362974,-23.74259
03/02/2020 09:26:53.943,6.606,-3.390645,-23.93795
03/02/2020 09:26:53.954,6.617,-3.415976,-24.11679
03/02/2020 09:26:53.966,6.628,-3.438511,-24.27589
03/02/2020 09:26:53.977,6.64,-3.457706,-24.4114
03/02/2020 09:26:53.988,6.651,-3.472921,-24.51882
03/02/2020 09:26:53.999,6.662,-3.483822,-24.59578
03/02/2020 09:26:54.011,6.673,-3.489978,-24.63924
03/02/2020 09:26:54.021,6.684,-3.490849,-24.64539
03/02/2020 09:26:54.032,6.695,-3.486377,-24.61382
03/02/2020 09:26:54.044,6.706,-3.476398,-24.54337
03/02/2020 09:26:54.055,6.717,-3.4606,-24.43184
03/02/2020 09:26:54.066,6.728,-3.439288,-24.28138
03/02/2020 09:26:54.077,6.739,-3.412624,-24.09312
03/02/2020 09:26:54.088,6.75,-3.38067,-23.86753
03/02/2020 09:26:54.099,6.761,-3.34401,-23.60871
03/02/2020 09:26:54.110,6.773,-3.30311,-23.31996
03/02/2020 09:26:54.121,6.783,-3.258367,-23.00407
03/02/2020 09:26:54.132,6.795,-3.210514,-22.66623
03/02/2020 09:26:54.144,6.806,-3.160205,-22.31104
