Voltage, Timestamp, X position, Y position, Z position, X rotation, Y rotation, Z rotation
-0.8322006, 06/04/2019 04:09:03.444, 0.009372475, -0.02618549, 0.01013283, 2.309399, 274.2065, 2.916663
-0.8034478, 06/04/2019 04:09:03.456, 0.009340555, -0.02618138, 0.01017592, 2.306087, 274.1479, 2.895412
-0.7726866, 06/04/2019 04:09:03.467, 0.009301429, -0.0262029, 0.01021375, 2.311611, 274.0783, 2.864419
-0.739994, 06/04/2019 04:09:03.478, 0.009267409, -0.02619376, 0.01025233, 2.328925, 274.0107, 2.874909
-0.7054517, 06/04/2019 04:09:03.490, 0.009244176, -0.02620684, 0.01027662, 2.321298, 273.9631, 2.905335
-0.6691461, 06/04/2019 04:09:03.499, 0.009232446, -0.02619371, 0.01030864, 2.316079, 273.8972, 2.91118
-0.6311679, 06/04/2019 04:09:03.510, 0.009218317, -0.02619282, 0.01033225, 2.32331, 273.8629, 2.911747
-0.591612, 06/04/2019 04:09:03.521, 0.009201786, -0.02615533, 0.01038747, 2.339075, 273.7943, 2.87274
-0.5505773, 06/04/2019 04:09:03.534, 0.009180788, -0.02618037, 0.01042571, 2.328971, 273.7439, 2.88622
-0.5081665, 06/04/2019 04:09:03.544, 0.009155157, -0.0261464, 0.01045828, 2.318467, 273.7055, 2.882829
-0.4644854, 06/04/2019 04:09:03.555, 0.009142841, -0.02612574, 0.01048528, 2.33992, 273.6449, 2.864078
-0.4196433, 06/04/2019 04:09:03.566, 0.00913055, -0.02613246, 0.0105211, 2.336442, 273.6042, 2.858263
-0.3737522, 06/04/2019 04:09:03.577, 0.009122709, -0.02609879, 0.01054204, 2.323178, 273.5752, 2.888405
-0.3269269, 06/04/2019 04:09:03.589, 0.009100741, -0.02612618, 0.01055917, 2.31106, 273.5399, 2.88615
-0.2792845, 06/04/2019 04:09:03.599, 0.009082714, -0.02611101, 0.01058031, 2.309744, 273.5048, 2.89456
-0.2309439, 06/04/2019 04:09:03.610, 0.009075008, -0.02611516, 0.01059975, 2.313465, 273.4843, 2.897581
-0.1820261, 06/04/2019 04:09:03.622, 0.00908832, -0.02615572, 0.01061756, 2.215011, 273.4465, 2.88712
-0.1326533, 06/04/2019 04:09:03.633, 0.009084779, -0.02613681, 0.01063786, 2.199024, 273.4178, 2.881635
-0.08294886, 06/04/2019 04:09:03.645, 0.009069294, -0.02612692, 0.01066011, 2.207734, 273.3928, 2.874834
-0.03303712, 06/04/2019 04:09:03.657, 0.009065971, -0.02612779, 0.01066417, 2.225853, 273.3853, 2.891774
0.0169572, 06/04/2019 04:09:03.668, 0.009055344, -0.0261508, 0.01068134, 2.232801, 273.3712, 2.885515
0.06690913, 06/04/2019 04:09:03.679, 0.009058284, -0.02614404, 0.01068131, 2.215351, 273.3637, 2.887467
0.1166938, 06/04/2019 04:09:03.691, 0.009060519, -0.02612225, 0.01068345, 2.219383, 273.3564, 2.877299
0.1661868, 06/04/2019 04:09:03.702, 0.009058639, -0.02612921, 0.01069206, 2.209566, 273.3519, 2.872647
0.2152644, 06/04/2019 04:09:03.714, 0.009063328, -0.02612256, 0.01068617, 2.207243, 273.3524, 2.887992
0.263804, 06/04/2019 04:09:03.727, 0.009057982, -0.02613219, 0.0106883, 2.213927, 273.3539, 2.879846
0.3116841, 06/04/2019 04:09:03.738, 0.009053085, -0.02616126, 0.01068535, 2.227425, 273.3598, 2.87903
0.3587851, 06/04/2019 04:09:03.748, 0.009056035, -0.02613768, 0.01068095, 2.215626, 273.3629, 2.868591
0.4049893, 06/04/2019 04:09:03.761, 0.009055729, -0.02614926, 0.01067344, 2.2237, 273.3714, 2.885887
0.4501812, 06/04/2019 04:09:03.772, 0.009063695, -0.02612418, 0.01066815, 2.237866, 273.3839, 2.895041
0.4942479, 06/04/2019 04:09:03.782, 0.009072613, -0.0261274, 0.01066038, 2.215231, 273.3923, 2.883043
0.5370791, 06/04/2019 04:09:03.794, 0.009081328, -0.02613187, 0.01064891, 2.206813, 273.4112, 2.902515
0.5785679, 06/04/2019 04:09:03.804, 0.009091493, -0.02613914, 0.01063333, 2.215347, 273.4336, 2.880052
0.6186104, 06/04/2019 04:09:03.816, 0.00910366, -0.02616017, 0.01061576, 2.213458, 273.4619, 2.876739
0.6571067, 06/04/2019 04:09:03.827, 0.009107519, -0.02615656, 0.01059326, 2.209176, 273.477, 2.869582
0.6939605, 06/04/2019 04:09:03.838, 0.009092462, -0.02611607, 0.01057355, 2.282635, 273.5204, 2.855465
0.7290797, 06/04/2019 04:09:03.849, 0.009113657, -0.02611255, 0.01054871, 2.312976, 273.5692, 2.885905
0.7623764, 06/04/2019 04:09:03.860, 0.009120395, -0.02610447, 0.0105319, 2.325129, 273.5938, 2.882975
0.7937676, 06/04/2019 04:09:03.871, 0.009138692, -0.02611264, 0.0105014, 2.322089, 273.6377, 2.872157
0.8231746, 06/04/2019 04:09:03.882, 0.009156003, -0.02612847, 0.01047279, 2.319165, 273.7009, 2.858851
0.8505241, 06/04/2019 04:09:03.893, 0.009181759, -0.02613043, 0.01043978, 2.332995, 273.7381, 2.867464
0.8757475, 06/04/2019 04:09:03.905, 0.009200123, -0.02613583, 0.01039856, 2.334263, 273.7913, 2.874922
0.898782, 06/04/2019 04:09:03.915, 0.009217637, -0.02616109, 0.0103458, 2.31855, 273.8664, 2.926367
0.9195698, 06/04/2019 04:09:03.927, 0.009222259, -0.02618607, 0.01030751, 2.327235, 273.908, 2.941224
0.9380592, 06/04/2019 04:09:03.938, 0.009242347, -0.02617066, 0.01027922, 2.322056, 273.9684, 2.900929
0.9542037, 06/04/2019 04:09:03.949, 0.009266645, -0.02621043, 0.0102341, 2.31045, 274.0441, 2.874668
0.9679632, 06/04/2019 04:09:03.960, 0.009293116, -0.02617995, 0.01021191, 2.325416, 274.0747, 2.867416
0.9793031, 06/04/2019 04:09:03.972, 0.009335386, -0.02616288, 0.01017935, 2.273363, 274.1567, 2.896719
0.9881951, 06/04/2019 04:09:03.982, 0.009362249, -0.02618492, 0.01012773, 2.270055, 274.2169, 2.897278
0.9946171, 06/04/2019 04:09:03.994, 0.009386082, -0.02620129, 0.01009481, 2.29197, 274.254, 2.884559
0.9985529, 06/04/2019 04:09:04.004, 0.009412102, -0.02618666, 0.01005132, 2.249227, 274.3185, 2.851488
0.9999928, 06/04/2019 04:09:04.015, 0.009445719, -0.02617846, 0.01000597, 2.25555, 274.3916, 2.868186
0.9989331, 06/04/2019 04:09:04.026, 0.009464522, -0.02620225, 0.009976349, 2.254249, 274.4409, 2.841412
0.9953764, 06/04/2019 04:09:04.038, 0.009516386, -0.02619398, 0.009934272, 2.262537, 274.5132, 2.868032
0.9893317, 06/04/2019 04:09:04.049, 0.009547019, -0.02618429, 0.009895939, 2.27308, 274.5938, 2.850354
0.9808141, 06/04/2019 04:09:04.060, 0.009580791, -0.02614267, 0.009874634, 2.293314, 274.65, 2.873302
0.9698449, 06/04/2019 04:09:04.071, 0.009614293, -0.02616005, 0.009810196, 2.295967, 274.7314, 2.882501
0.9564514, 06/04/2019 04:09:04.082, 0.009648166, -0.02615576, 0.009774006, 2.272128, 274.8054, 2.891777
0.9406672, 06/04/2019 04:09:04.094, 0.009676966, -0.02614979, 0.009732135, 2.275498, 274.8611, 2.892792
0.9225317, 06/04/2019 04:09:04.105, 0.009694847, -0.02615653, 0.009685866, 2.276395, 274.9319, 2.894276
0.9020903, 06/04/2019 04:09:04.116, 0.00972898, -0.02618362, 0.009649656, 2.279088, 274.9991, 2.84676
0.8793939, 06/04/2019 04:09:04.127, 0.009744745, -0.02619966, 0.009621723, 2.261559, 275.0417, 2.853796
0.8544995, 06/04/2019 04:09:04.138, 0.009769014, -0.02621025, 0.009587115, 2.228401, 275.1047, 2.83418
0.8274692, 06/04/2019 04:09:04.149, 0.009810332, -0.02622091, 0.009536183, 2.174482, 275.1784, 2.823472
0.7983705, 06/04/2019 04:09:04.160, 0.009827224, -0.02625545, 0.009501247, 2.183797, 275.2208, 2.841986
0.7672762, 06/04/2019 04:09:04.172, 0.009839498, -0.02624874, 0.009458764, 2.178124, 275.2857, 2.845966
0.7342641, 06/04/2019 04:09:04.182, 0.009865271, -0.02623675, 0.009436472, 2.166133, 275.3318, 2.866515
0.6994166, 06/04/2019 04:09:04.193, 0.009889834, -0.02627444, 0.009385371, 2.136966, 275.4039, 2.874597
0.6628208, 06/04/2019 04:09:04.204, 0.009925649, -0.02624726, 0.009346297, 2.134643, 275.463, 2.862494
0.6245682, 06/04/2019 04:09:04.215, 0.009941448, -0.02625318, 0.00931567, 2.148646, 275.513, 2.841138
0.5847545, 06/04/2019 04:09:04.226, 0.009951157, -0.0262375, 0.009291519, 2.133923, 275.5581, 2.849499
0.5434791, 06/04/2019 04:09:04.238, 0.00998006, -0.02622196, 0.009262932, 2.144489, 275.6104, 2.866337
0.5008453, 06/04/2019 04:09:04.249, 0.00998603, -0.02620828, 0.00923943, 2.166392, 275.6537, 2.866808
0.4569595, 06/04/2019 04:09:04.259, 0.01001725, -0.02618758, 0.009211133, 2.177998, 275.6927, 2.90027
0.4119316, 06/04/2019 04:09:04.271, 0.01002648, -0.02620034, 0.009176721, 2.179283, 275.731, 2.860309
0.365874, 06/04/2019 04:09:04.282, 0.01005434, -0.02617116, 0.009144739, 2.189563, 275.7714, 2.873791
0.3189018, 06/04/2019 04:09:04.293, 0.01006193, -0.02618826, 0.009123164, 2.180076, 275.7995, 2.880085
0.2711325, 06/04/2019 04:09:04.305, 0.01007203, -0.02619213, 0.009103378, 2.176259, 275.8486, 2.913193
0.2226855, 06/04/2019 04:09:04.316, 0.01008097, -0.02618982, 0.009097127, 2.176655, 275.867, 2.87089
0.1736819, 06/04/2019 04:09:04.326, 0.01009727, -0.02620124, 0.009063096, 2.184027, 275.8951, 2.854399
0.1242441, 06/04/2019 04:09:04.338, 0.01010041, -0.02617461, 0.009047719, 2.161815, 275.9175, 2.845911
0.07449576, 06/04/2019 04:09:04.349, 0.01010565, -0.02620382, 0.00904564, 2.178041, 275.9463, 2.846031
0.02456122, 06/04/2019 04:09:04.360, 0.01011006, -0.02620723, 0.009030641, 2.188134, 275.9482, 2.844537
-0.02543472, 06/04/2019 04:09:04.371, 0.01011223, -0.02621893, 0.009021997, 2.195546, 275.9593, 2.843642
-0.07536707, 06/04/2019 04:09:04.382, 0.01011336, -0.02620436, 0.009016661, 2.184751, 275.9725, 2.83987
-0.125111, 06/04/2019 04:09:04.393, 0.01011777, -0.02619489, 0.009016132, 2.189734, 275.98, 2.833016
-0.1745423, 06/04/2019 04:09:04.404, 0.01011901, -0.02622972, 0.009000253, 2.204222, 275.98, 2.828356
